-83.72	 0.458897
-83.71	 0.458888
-83.7	 0.45888
-83.69	 0.458872
-83.68	 0.458864
-83.67	 0.458855
-83.66	 0.458847
-83.65	 0.458839
-83.64	 0.45883
-83.63	 0.458822
-83.62	 0.458814
-83.61	 0.458805
-83.6	 0.458797
-83.59	 0.458789
-83.58	 0.45878
-83.57	 0.458772
-83.56	 0.458764
-83.55	 0.458755
-83.54	 0.458747
-83.53	 0.458738
-83.52	 0.45873
-83.51	 0.458722
-83.5	 0.458713
-83.49	 0.458705
-83.48	 0.458696
-83.47	 0.458688
-83.46	 0.458679
-83.45	 0.458671
-83.44	 0.458662
-83.43	 0.458654
-83.42	 0.458645
-83.41	 0.458637
-83.4	 0.458628
-83.39	 0.45862
-83.38	 0.458611
-83.37	 0.458603
-83.36	 0.458594
-83.35	 0.458585
-83.34	 0.458577
-83.33	 0.458568
-83.32	 0.45856
-83.31	 0.458551
-83.3	 0.458542
-83.29	 0.458534
-83.28	 0.458525
-83.27	 0.458516
-83.26	 0.458508
-83.25	 0.458499
-83.24	 0.45849
-83.23	 0.458482
-83.22	 0.458473
-83.21	 0.458464
-83.2	 0.458455
-83.19	 0.458447
-83.18	 0.458438
-83.17	 0.458429
-83.16	 0.45842
-83.15	 0.458412
-83.14	 0.458403
-83.13	 0.458394
-83.12	 0.458385
-83.11	 0.458376
-83.1	 0.458368
-83.09	 0.458359
-83.08	 0.45835
-83.07	 0.458341
-83.06	 0.458332
-83.05	 0.458323
-83.04	 0.458314
-83.03	 0.458306
-83.02	 0.458297
-83.01	 0.458288
-83	 0.458279
-82.99	 0.45827
-82.98	 0.458261
-82.97	 0.458252
-82.96	 0.458243
-82.95	 0.458234
-82.94	 0.458225
-82.93	 0.458216
-82.92	 0.458207
-82.91	 0.458198
-82.9	 0.458189
-82.89	 0.45818
-82.88	 0.458171
-82.87	 0.458162
-82.86	 0.458153
-82.85	 0.458144
-82.84	 0.458135
-82.83	 0.458126
-82.82	 0.458117
-82.81	 0.458108
-82.8	 0.458099
-82.79	 0.45809
-82.78	 0.45808
-82.77	 0.458071
-82.76	 0.458062
-82.75	 0.458053
-82.74	 0.458044
-82.73	 0.458035
-82.72	 0.458026
-82.71	 0.458016
-82.7	 0.458007
-82.69	 0.457998
-82.68	 0.457989
-82.67	 0.45798
-82.66	 0.457971
-82.65	 0.457961
-82.64	 0.457952
-82.63	 0.457943
-82.62	 0.457934
-82.61	 0.457924
-82.6	 0.457915
-82.59	 0.457906
-82.58	 0.457897
-82.57	 0.457887
-82.56	 0.457878
-82.55	 0.457869
-82.54	 0.457859
-82.53	 0.45785
-82.52	 0.457841
-82.51	 0.457831
-82.5	 0.457822
-82.49	 0.457813
-82.48	 0.457803
-82.47	 0.457794
-82.46	 0.457785
-82.45	 0.457775
-82.44	 0.457766
-82.43	 0.457756
-82.42	 0.457747
-82.41	 0.457738
-82.4	 0.457728
-82.39	 0.457719
-82.38	 0.457709
-82.37	 0.4577
-82.36	 0.45769
-82.35	 0.457681
-82.34	 0.457671
-82.33	 0.457662
-82.32	 0.457652
-82.31	 0.457643
-82.3	 0.457633
-82.29	 0.457624
-82.28	 0.457614
-82.27	 0.457605
-82.26	 0.457595
-82.25	 0.457586
-82.24	 0.457576
-82.23	 0.457567
-82.22	 0.457557
-82.21	 0.457547
-82.2	 0.457538
-82.19	 0.457528
-82.18	 0.457519
-82.17	 0.457509
-82.16	 0.457499
-82.15	 0.45749
-82.14	 0.45748
-82.13	 0.457471
-82.12	 0.457461
-82.11	 0.457451
-82.1	 0.457442
-82.09	 0.457432
-82.08	 0.457422
-82.07	 0.457413
-82.06	 0.457403
-82.05	 0.457393
-82.04	 0.457383
-82.03	 0.457374
-82.02	 0.457364
-82.01	 0.457354
-82	 0.457345
-81.99	 0.457335
-81.98	 0.457325
-81.97	 0.457315
-81.96	 0.457306
-81.95	 0.457296
-81.94	 0.457286
-81.93	 0.457276
-81.92	 0.457266
-81.91	 0.457257
-81.9	 0.457247
-81.89	 0.457237
-81.88	 0.457227
-81.87	 0.457217
-81.86	 0.457208
-81.85	 0.457198
-81.84	 0.457188
-81.83	 0.457178
-81.82	 0.457168
-81.81	 0.457158
-81.8	 0.457148
-81.79	 0.457138
-81.78	 0.457129
-81.77	 0.457119
-81.76	 0.457109
-81.75	 0.457099
-81.74	 0.457089
-81.73	 0.457079
-81.72	 0.457069
-81.71	 0.457059
-81.7	 0.457049
-81.69	 0.457039
-81.68	 0.457029
-81.67	 0.457019
-81.66	 0.457009
-81.65	 0.456999
-81.64	 0.456989
-81.63	 0.456979
-81.62	 0.456969
-81.61	 0.456959
-81.6	 0.456949
-81.59	 0.456939
-81.58	 0.456929
-81.57	 0.456919
-81.56	 0.456909
-81.55	 0.456899
-81.54	 0.456889
-81.53	 0.456879
-81.52	 0.456869
-81.51	 0.456859
-81.5	 0.456849
-81.49	 0.456839
-81.48	 0.456829
-81.47	 0.456819
-81.46	 0.456808
-81.45	 0.456798
-81.44	 0.456788
-81.43	 0.456778
-81.42	 0.456768
-81.41	 0.456758
-81.4	 0.456748
-81.39	 0.456737
-81.38	 0.456727
-81.37	 0.456717
-81.36	 0.456707
-81.35	 0.456697
-81.34	 0.456687
-81.33	 0.456676
-81.32	 0.456666
-81.31	 0.456656
-81.3	 0.456646
-81.29	 0.456636
-81.28	 0.456625
-81.27	 0.456615
-81.26	 0.456605
-81.25	 0.456595
-81.24	 0.456584
-81.23	 0.456574
-81.22	 0.456564
-81.21	 0.456554
-81.2	 0.456543
-81.19	 0.456533
-81.18	 0.456523
-81.17	 0.456513
-81.16	 0.456502
-81.15	 0.456492
-81.14	 0.456482
-81.13	 0.456471
-81.12	 0.456461
-81.11	 0.456451
-81.1	 0.45644
-81.09	 0.45643
-81.08	 0.45642
-81.07	 0.456409
-81.06	 0.456399
-81.05	 0.456389
-81.04	 0.456378
-81.03	 0.456368
-81.02	 0.456358
-81.01	 0.456347
-81	 0.456337
-80.99	 0.456327
-80.98	 0.456316
-80.97	 0.456306
-80.96	 0.456295
-80.95	 0.456285
-80.94	 0.456274
-80.93	 0.456264
-80.92	 0.456254
-80.91	 0.456243
-80.9	 0.456233
-80.89	 0.456222
-80.88	 0.456212
-80.87	 0.456201
-80.86	 0.456191
-80.85	 0.456181
-80.84	 0.45617
-80.83	 0.45616
-80.82	 0.456149
-80.81	 0.456139
-80.8	 0.456128
-80.79	 0.456118
-80.78	 0.456107
-80.77	 0.456097
-80.76	 0.456086
-80.75	 0.456076
-80.74	 0.456065
-80.73	 0.456055
-80.72	 0.456044
-80.71	 0.456034
-80.7	 0.456023
-80.69	 0.456012
-80.68	 0.456002
-80.67	 0.455991
-80.66	 0.455981
-80.65	 0.45597
-80.64	 0.45596
-80.63	 0.455949
-80.62	 0.455939
-80.61	 0.455928
-80.6	 0.455917
-80.59	 0.455907
-80.58	 0.455896
-80.57	 0.455886
-80.56	 0.455875
-80.55	 0.455864
-80.54	 0.455854
-80.53	 0.455843
-80.52	 0.455832
-80.51	 0.455822
-80.5	 0.455811
-80.49	 0.455801
-80.48	 0.45579
-80.47	 0.455779
-80.46	 0.455769
-80.45	 0.455758
-80.44	 0.455747
-80.43	 0.455737
-80.42	 0.455726
-80.41	 0.455715
-80.4	 0.455705
-80.39	 0.455694
-80.38	 0.455683
-80.37	 0.455673
-80.36	 0.455662
-80.35	 0.455651
-80.34	 0.45564
-80.33	 0.45563
-80.32	 0.455619
-80.31	 0.455608
-80.3	 0.455598
-80.29	 0.455587
-80.28	 0.455576
-80.27	 0.455565
-80.26	 0.455555
-80.25	 0.455544
-80.24	 0.455533
-80.23	 0.455522
-80.22	 0.455512
-80.21	 0.455501
-80.2	 0.45549
-80.19	 0.455479
-80.18	 0.455469
-80.17	 0.455458
-80.16	 0.455447
-80.15	 0.455436
-80.14	 0.455426
-80.13	 0.455415
-80.12	 0.455404
-80.11	 0.455393
-80.1	 0.455382
-80.09	 0.455372
-80.08	 0.455361
-80.07	 0.45535
-80.06	 0.455339
-80.05	 0.455328
-80.04	 0.455318
-80.03	 0.455307
-80.02	 0.455296
-80.01	 0.455285
-80	 0.455274
-79.99	 0.455263
-79.98	 0.455253
-79.97	 0.455242
-79.96	 0.455231
-79.95	 0.45522
-79.94	 0.455209
-79.93	 0.455198
-79.92	 0.455187
-79.91	 0.455177
-79.9	 0.455166
-79.89	 0.455155
-79.88	 0.455144
-79.87	 0.455133
-79.86	 0.455122
-79.85	 0.455111
-79.84	 0.4551
-79.83	 0.45509
-79.82	 0.455079
-79.81	 0.455068
